name	sample1	sample2	sample3	sample4	sample5	sample6	avgCONTROL	avgTRT
ARHGAP33	3.49502377097218	3.90917649042638	3.37612391332559	2.61153695044208	2.70974558654673	3.05102514627976	3.5934413915747165	2.79076922775619
NDUFAB1	91.6098734614299	87.8552253035294	75.9543036653176	88.8949495649048	83.4977522293397	85.4708432546161	85.1398008100923	85.95451501628686
SLC25A13	31.5061005080825	29.5548311263183	27.407540865852	25.2703155666834	26.9531638419908	26.1953784822943	29.4894908334176	26.139619296989498
ST7	6.16485175239132	5.97109844365793	6.14828681395483	7.75939972339029	7.70089068499807	7.15669121439313	6.09474567000136	7.538993874260497
CDC27	27.7040899827436	25.4292522607135	25.7041159366964	31.9563106981667	31.5661555319331	30.9738011196292	26.279152726717836	31.498755783243
HCCS	23.8639834472265	25.0198428795713	22.6968032933035	30.2726716341306	30.4252263678987	30.511493850262	23.8602098733671	30.403130617430435
DVL2	7.97518154237985	7.62007022257116	7.43599097667282	10.1527363372272	10.0386257673532	10.8480935640772	7.677080913874611	10.346485222885866
UPF1	17.9775379877327	18.5818640544062	18.4711636323703	20.5717496873423	21.452109758416	21.8241003526734	18.343521891503066	21.2826532661439
SKAP2	3.50967944270962	3.25364047521948	3.49429527669737	2.80996487120861	3.1891924170772	3.13608995999227	3.41920506487549	3.0450824160926935
SLC25A5	376.659073601375	381.175813091872	386.141131430608	374.362806248169	384.912536653745	380.390744851838	381.32533937461835	379.88869591791735
MCUB	4.19469085118266	5.26541317919065	4.52484027482081	4.20523848165923	4.1724051556968	3.64457847848036	4.661648101731373	4.0074073719454635
POLR2J	40.3932072773656	39.6134275101026	38.8726711564926	39.4950795694009	37.5584799671102	39.4923838558149	39.6264353146536	38.848647797442
DHX33	5.63925785308208	5.27434604996043	6.26170334622754	6.13105590231582	6.58954493457831	5.88723015646164	5.72510241642335	6.202610331118589
LIG3	6.64069846722893	6.4731553769122	6.6684079361816	4.63418603086355	5.23625219758388	4.87932348689096	6.5940872601075755	4.91658723844613
RPAP3	16.3394613405017	15.2187162925183	15.510109407953	22.3264731386854	21.3565723305013	21.3756267504531	15.689429013657668	21.686224073213268
ACSM3	27.9696927186269	31.8127285871299	32.661726325344	24.2130574794423	28.8353424397669	29.1206769198139	30.814715877033603	27.389692279674367
REXO5	14.3494831211968	15.1183847842835	14.1331379301221	10.8796053810084	11.067090856632401	11.4853369605183	14.533668611867464	11.144011066053034
CIAPIN1	22.5398448493474	22.8432973570116	22.6613670105434	26.9461890396189	27.8731448714333	25.1467223260438	22.6815030723008	26.655352079032
SPPL2B	5.80268187473277	6.75535910983986	6.65910365385504	6.95182833986427	7.28182398292524	7.57901219079218	6.405714879475891	7.270888171193897
FAM214B	3.33166508045621	3.42329369564682	3.61730460308398	2.83992928321206	2.47492282050403	3.04589781887618	3.4574211263956696	2.78691664086409
PRKAR2B	39.7894250795725	36.5007044785441	33.6743145487977	38.2679169999346	40.8007097352808	43.198164447060996	36.65481470230477	40.755597060758795
MSL3	9.31036330722185	8.70281437568153	8.86504466128302	6.96949233388902	7.33908608569661	7.58971147765958	8.959407448062136	7.299429965748403
CREBBP	7.20598447239383	6.94271111191735	7.01245598842373	7.47410288614423	7.08632794321679	7.19366417075255	7.0537171909116365	7.2513650000378576
TSPOAP1	0.83471689618841	0.885285421630711	0.894335712357793	0.867062162308422	1.10187599080324	1.14466856211564	0.8714460100589713	1.0378689050757675
GCFC2	5.2443728115833	4.58413397903854	5.29419302672539	6.3467754816645	5.80486014880525	5.47840067272003	5.040899939115744	5.876678767729927
WDR54	1.9563206939373	1.65913945720625	2.25348211395942	1.5409742069756	1.6872572427006	1.49022099486869	1.9563140883676564	1.5728174815149636
CROT	0.810312402668122	0.891544659056334	1.02436777349997	1.18403836865712	1.2922422746532	1.12019964543525	0.9087416117414753	1.19882676291519
KMT2E	12.2666780335453	11.2094725031862	11.6481604943131	11.3343891095433	12.3621987243788	12.2552281529195	11.708103677014867	11.983938662280535
RHBDD2	19.9430469813616	22.2193556977322	23.0788331170961	19.2037834396549	19.7138524895354	18.1715296514205	21.747078598729967	19.029721860203598
IBTK	3.98858508297874	3.49240197451888	3.68402442201502	3.70768681830372	4.00603048107886	3.96955207043277	3.7216704931708797	3.894423123271783
ZNF195	10.9138350012923	10.8051856750619	10.8099419242428	11.8703175406093	12.0996560564464	12.0184715645063	10.842987533532332	11.996148387187333
MYCBP2	2.64725495497435	2.45755175550658	2.58803908799462	3.77267044571206	4.18928828996374	4.15133527133639	2.564281932825183	4.037764669004063
FBXL3	3.93946094665242	3.79682577470431	3.71220955918122	3.83083191325438	3.84224406934291	3.97493060872213	3.8161654268459837	3.8826688637731395
ZFX	3.46628525884572	3.02626171536002	3.23750483167761	4.3384736758778	4.40037109329352	4.15142254451361	3.2433506019611165	4.29675577122831
LAMP2	22.598733313725	23.1477844538583	24.0391492585373	22.9731918121785	23.3188943169877	23.9855111910302	23.261889008706863	23.425865773398797
ITGA2B	3.17466943689486	3.72262913643768	3.3828998762284	4.08314343233414	4.17753126835707	3.72522934097629	3.4267328165203135	3.9953013472224996
GDE1	9.56715172251393	9.08153911052028	9.72270861244521	14.2572018373131	13.4569350086062	14.9059594982915	9.45713314849314	14.2066987814036
C19orf60	9.53237882043162	11.1130210080905	11.1995314146875	10.8018437840392	9.61239667199608	11.1168509956076	10.614977081069874	10.510363817214293
OSBPL7	2.60038428947446	2.48438214784645	2.65274581729706	2.68240184537444	2.70588351003871	2.53000406949521	2.579170751539323	2.6394298083027863
TMEM98	11.7626729395586	11.922088685948	12.1838615728507	12.9104176309449	13.5154426583912	13.3395505373159	11.956207732785765	13.255136942217334
MAP3K14	2.39999753690789	2.68542096638928	2.67804414148799	3.00265016113642	2.99299043052153	3.14699040501835	2.587820881595053	3.0475436655587664
AP2B1	58.2289082761119	55.9591893192539	55.7963823610488	50.7709930024271	54.2804053437877	54.5456767936005	56.661493318804865	53.1990250466051
ZNF263	6.59298556015614	7.31733713001452	7.0701570073532	6.25518564238537	6.72306978276309	7.18237008411341	6.993493232507952	6.72020850308729
SPATA20	0.85580100181034	1.06118658761758	1.00778092686347	1.04026792740503	1.07160898307385	0.976044646359147	0.9749228387637968	1.0293071856126756
TNFRSF12A	27.1045792289273	32.0550330614617	31.5634176873007	31.6843166026105	33.8734746046142	37.4132202150896	30.24100999256323	34.32367047410477
RALA	22.7435829540457	22.9151037661278	21.4943713706847	17.8501935228614	17.1165686994838	17.5296553225916	22.384352696952732	17.498805848312266
BAIAP2L1	9.30521722147123	9.77285024887939	9.82802058757193	7.20522210038254	7.03088973060419	7.34761261216706	9.635362685974181	7.194574814384597
KDM7A	5.39645378109474	4.69649656179131	5.36436606033325	4.30333563572007	4.18855430981242	4.84328164034094	5.1524388010731	4.4450571952911435
ETV1	5.01104148682216	4.37218704760718	3.74655327398199	3.27965243777223	3.35015105022031	3.69899660884037	4.37659393613711	3.4429333656109695
AGK	8.26696316907625	8.08169379880374	7.7761628565387	9.6777847269571	9.4112108596199	8.72808920346582	8.041606608139563	9.27236159668094
PHTF2	9.12143708987125	8.17335793783646	8.37666498362714	8.01677305456424	9.05404084434758	9.06173084461822	8.557153337111616	8.710848247843346
CCL26	1.4556193172789	0.867246431071894	1.24782662555847	1.29713733326963	1.13917745848057	0.670763620605044	1.1902307913030878	1.0356928041184146
FARP2	2.58797714316274	2.46388724481592	2.57359941177162	3.20868919330202	3.26125630620129	3.20167244741291	2.5418212665834266	3.223872648972073
GGCT	36.4410864560941	38.2113375330182	33.0692355969032	28.886891029055	26.7750691018831	31.8276007930256	35.907219862005164	29.163186974654565
DBF4	21.6594027581896	21.1862897407238	21.7112690210345	27.6252325649389	26.2743808631808	26.3030992579617	21.518987173315967	26.734237562027133
TBXA2R	2.33031119727642	2.5575437775136	2.73916602806464	4.46741435483489	5.61512927708631	5.25611621932044	2.5423403342848867	5.112886617080547
IFRD1	14.8760503336884	13.7896312836782	13.6146583355221	20.7346467412481	20.1419811907856	19.4901112474922	14.093446650962902	20.1222463931753
COX10	5.92764952094084	5.61381665451682	5.99316212640464	9.07622981391951	8.29670588604826	8.41020288239493	5.844876100620767	8.594379527454233
GTF2IRD1	4.77968415470916	4.73482117758111	4.48110669939421	6.4212340322331	6.10600052742989	6.50230789415838	4.665204010561493	6.343180817940457
PAF1	19.844038092849	20.7878557791746	20.1420170375941	25.014014809741	21.8883659502183	23.745009821805	20.257970303205898	23.54913019392143
VPS41	6.54285426918927	5.91267664641743	6.43700026480245	4.4902634426714	5.55577993645164	5.10595865093365	6.297510393469717	5.05066734335223
ELAC2	11.6734696036299	11.3223611809056	10.6398399914568	17.5632548250633	16.3091192159334	16.8758042441025	11.211890258664098	16.9160594283664
SCIN	1.6242474214519	1.55838978046079	1.77121010226574	2.11256330485193	1.88749944684609	1.81081234008111	1.6512824347261432	1.9369583639263768
PNPLA4	8.7052010753241	8.19985995171526	8.23307147800754	5.97145898115591	6.3496204381976	6.31534485998184	8.3793775016822991	6.212141426445117
ADIPOR2	17.5545088542023	16.7270020147007	18.5135138847005	24.0902213798421	23.982439665262	23.8829481282489	17.5983415845345	23.985203057784332
PRSS21	17.3183863000436	19.9474762277142	20.4607106401743	25.9847041452244	24.6234272633174	25.4929581250774	19.24219105597737	25.36702984453973
MARK4	5.82799134615787	6.76429672337649	6.74499281497609	5.03005463567577	5.42766464546009	6.10769106008636	6.445760294836816	5.521803447074073
CCDC124	39.5750480318185	40.5417679751096	33.545963309156	47.6508478528806	41.2627002998196	47.2608194227187	37.88759310536137	45.391455858472966
PAFAH1B1	15.0055180971908	14.3143147857738	15.4897683330045	18.4096698839652	18.390326556362	19.2484756204354	14.936533738656365	18.682824020254202
KIAA0100	23.4470268783242	23.7959993440752	25.5455672687664	33.7901114992969	35.1642693158587	32.4366485980363	24.262864497055265	33.7970098043973
TRAPPC6A	18.2761669891433	21.6560636131972	23.4566346301179	11.0423507711618	11.6371922366327	13.3659057433461	21.1296217441528	12.015149583713532
MATK	6.74651634236849	6.86303069000188	5.88960083835447	6.02631649024576	6.43079414888543	7.12835504463649	6.49971595690828	6.528488561255894
ST7L	2.28060785155717	2.08847681617354	2.2751708716715	2.83675826678214	2.72129814880696	2.73111121930375	2.214751846467403	2.763055878297617
RPUSD1	11.615087892528	11.9772296622996	13.0275272275237	18.2105737940376	18.1209256816906	18.5463543742077	12.206614927450433	18.292617949978634
RHBDF1	1.39420328042179	1.95203982335013	2.01922153563263	2.44599080472317	2.00946617529157	2.43064982963428	1.78848821313485	2.2953689365496732
LUC7L	5.17679236182521	5.13038892202512	5.58561498370044	8.32223024252088	7.60359554239833	7.7699682269396	5.297598755850257	7.898598003952936
TSR3	22.5982068961947	26.3940369641013	25.328180581804	25.6020263602336	27.7863782889189	26.6263237737163	24.773474814033335	26.671576140956272
PIGQ	3.31306726900231	3.62790044017014	3.53146501293054	4.10588522253367	3.99664948114113	3.97428576726067	3.4908109073676634	4.025606823645156
CRAMP1	3.00475533932824	2.95547046521883	2.89064500537639	2.77533632404061	2.88695325953011	2.92844126125744	2.9502902699744866	2.8635769482760534
TEAD3	5.78548589763736	6.76733136507031	7.23051212774359	8.47456315120339	8.80126160743364	10.1227709222381	6.59444313015042	9.132865226958376
DNAJC11	26.9794380579422	26.7110365216754	26.2072145752303	31.6977887660673	30.0452296159217	30.3304743548469	26.632563051615964	30.69116424561197
MYLIP	13.8668754562624	14.5515639903092	14.9051912767136	19.7203472297711	19.0332819926727	17.9902847728544	14.441210241095066	18.914637998432735
E2F2	2.00875643613493	2.1037519940103	2.15816731577642	1.67817291055224	1.62119335579259	1.64882228455123	2.0902252486405497	1.64939618363202
PSMB1	156.431091258304	155.647284895004	140.456301192166	160.520098148366	162.305576393994	145.491615766646	150.84489244849132	156.10576343633534
JARID2	11.0167092229678	10.1876344192913	10.0518802933731	13.1790716525808	13.8611603130366	13.5590030484548	10.4187413118774	13.533078338024067
NADK	21.6412137957479	20.766451936317	20.4695682189104	23.8501229787508	22.6533834308886	21.9445008340286	20.959077983658432	22.816002414556
CYTH3	4.3907321284771	4.60331459045656	4.09539792293312	4.96677636959077	5.34665024824632	5.99740080520012	4.3631482139555935	5.436942474345737
SYPL1	41.0887717205933	38.2308557622303	39.4050044895697	38.4772497879937	36.2834520825398	37.2489636056473	39.5748773241311	37.33655515872693
CYB561	7.94860972860471	9.72506021399548	9.92698670079971	5.05658023878674	5.49274825438058	6.38928966230296	9.200218881133301	5.646206051823427
SPAG9	15.2558797223685	14.8168432924426	15.6855029924126	18.2382626911269	19.100476408764	19.212072587987	15.2527420024079	18.850270562625965
SS18L2	23.2534417546405	23.0743451757625	20.7185162044312	24.0762379949654	23.4076491297447	23.5928270499613	22.3487677116114	23.692238058223797
MPND	3.6036990794387	3.78501500777562	3.80165473284115	3.40791339644886	2.74759150796047	3.56947655465839	3.73012294001849	3.2416604863559066
MGST1	4.42518996848392	4.48508614628404	4.25650469150426	4.63890046408668	4.01769311622457	4.13727722440396	4.388926935424073	4.264623601571736
CRY1	9.51919694533422	8.24512300664209	8.79335163694928	12.3020484187294	12.3574674037732	12.0473904827815	8.852557196308531	12.2356354350947
NFIX	3.39427217553148	3.71621013136797	3.9730196155599	4.05975477931505	4.23271971468766	4.73408827630453	3.694500640819783	4.342187590102413
ST3GAL1	0.985445686739187	0.923546081005915	1.24827052864563	0.793398827413586	0.849703042375284	1.11516447712255	1.0524207654635773	0.9194221156371399
PKD1	3.84889481259631	4.08305129343573	4.50105396685693	4.43818247363806	4.73042640513243	4.78987834220843	4.144333357629656	4.65282907365964
MED24	15.0016433180599	16.0793534048986	15.7507948292892	17.2645774409791	17.6875944919576	16.8161931984333	15.610597184082566	17.256121710456668
HEATR5B	4.93513301572847	4.48922798159008	5.38476477131623	5.1544650974599	5.00933289214059	5.36692637115354	4.936375256211593	5.176908120251343
SEC62	11.0805396031948	10.3680689152636	11.3694110270094	14.2440707203103	13.6331372076294	13.6654644599591	10.939339848489267	13.847557462632935
RPS20	392.662353009426	419.180615785183	405.823680320198	328.831605520325	320.224267739321	318.563066695338	405.88888303826906	322.5396466516613
CSDE1	173.339715784669	162.146814799578	159.964003419878	166.379190102709	164.820414744998	158.08070261141	165.150178001375	163.09343581970566
UBE3C	16.1205132336535	15.1187452845266	16.0372148126933	18.1330689685418	19.1808764325758	18.6501710239687	15.758824443624468	18.654705475028766
REV3L	3.68517382014361	3.17020158832982	3.63096273009799	3.96161923173031	4.20379657933573	4.18400542591902	3.495446046190473	4.116473745661687
TENM1	2.58546003494347	2.73394012621936	4.15271673501021	3.08904967757781	3.36078158221614	3.44365086528298	3.157372298724347	3.297827375025643
FAM76A	3.11362849611302	2.89644685789781	3.13784943972142	2.41203555309588	2.63611675747224	2.33479539994331	3.0493082645774163	2.460982570170477
POMT2	1.79507851620734	1.82006498951024	1.85781482527323	1.79577958001439	1.95993109077582	1.86643447722091	1.8243194436636034	1.8740483826703735
VTA1	12.3011465445874	11.2135369574206	11.6778477590006	12.9494700738843	12.9145647101932	12.4842002068845	11.730843753669532	12.782744996987333
MLXIPL	4.57689574094353	5.47848185936489	6.01851121525578	1.41455991585299	1.76311600646803	1.49711777805841	5.3579629385214	1.5582645667931434
BAZ1B	42.8268884832789	41.5389276323746	44.9137504988972	44.138325435022	45.7453589642539	47.1940225396118	43.0931888715169	45.692568979629236
RANBP9	60.043632403083	59.7580381167236	56.6595269033558	62.7939261122431	64.7321527785687	64.5340826539221	58.82039914105413	64.02005384824463
SPRTN	4.94300066188282	5.01072452583981	5.16580251350042	5.25262651170725	5.82533440549357	5.56824411318011	5.039842567074349	5.548735010126976
METTL13	14.3614231403615	14.0123259152933	15.1324526763812	16.3019183342747	17.115874238852	17.3925698088482	14.502067244011998	16.9367874606583
DYRK4	1.31656746406941	1.51173896477628	1.30147276150573	1.21710061306753	1.21615618287464	1.17856441343369	1.3765930634504733	1.2039404031252865
ZNF207	19.1967368921525	18.1773862420511	19.2769607350348	20.492101288634	20.4640097252193	20.0049533297258	18.883694623079467	20.320354781193036
UQCRC1	66.2552024864695	67.4209953625869	61.1964749778596	79.3099668665209	76.0655199294612	73.0728838059793	64.957557608972	76.14945686732047
STARD3NL	10.9335614523547	10.3149069824442	9.53352109008359	13.2032873470593	12.4342448083616	13.0334040705942	10.26066317496083	12.890312075338366
NCAPD2	28.66806047915	26.8997463227957	27.4968938211447	26.9902095570476	29.066459291235	29.7520654647378	27.688233541030133	28.602911437673466
GIPR	3.80938963034503	4.3847889216825	4.81680158740427	6.76779212523067	7.8871148042719	7.92153833082127	4.3369933798106	7.52548175344128
PHF7	4.73652303645998	4.90984599616645	5.46704613297452	5.49072993770677	5.09579192990657	5.6258879257162	5.037805055200317	5.404136597776513
NISCH	7.92728066280127	8.87235415235285	8.7307502394957	6.82260821252377	6.98431331552956	7.64481295821503	8.51012835154994	7.150578162089453
FUZ	1.35474023841663	1.34908266853862	1.52459702000883	1.24173417937404	1.51461259074818	1.5874486379321	1.4094733089880267	1.4479318026847734
IDS	2.53144223259882	2.69062303025013	3.44306512888593	3.32625266987538	3.13036778939125	3.48821465952374	2.8883767972449603	3.3149450395967897
ZNF200	2.64980438356612	2.48378159534672	2.41170686275125	2.53433093674758	2.54452087214717	2.69474379242627	2.5150976138880297	2.591198533773673
LRRC23	1.30860632067094	1.33655529433913	1.77632397415608	1.1807071526925	1.05338478806455	0.861455133790222	1.4738285297220497	1.0318490248490906
BTK	20.7405336922183	19.1489591664519	18.2730051487217	14.7000037542871	14.8057932859979	15.1009865088336	19.387499335797298	14.868927849706202
SCMH1	11.7514688868275	12.8045122939776	13.9297934557035	9.98769494681476	10.5900268235065	9.92719432445014	12.828591545502865	10.168305364923802
FYN	6.01407485218026	6.03105472467727	6.01245615930908	5.32124292919037	5.08849335912134	4.94156051572623	6.019195245388869	5.117098934679313
ELOA	18.723754372329	18.5219825251814	18.603409070718	20.7455954663032	20.3886914692257	20.6039550317743	18.616381989409465	20.57941398910107
LYPLA2	33.4686877922128	38.1278416716992	35.1761261066861	51.2675662848985	46.390183448872	49.5027896154642	35.590885190199366	49.05351311641157
CLCN6	5.05807625975565	4.7581262524969	5.31966299801889	6.70697870671873	6.41429044989379	6.46913817740508	5.045288503423813	6.530135778005866
MRC2	4.67726747453339	5.43699880498262	5.58291839538265	3.82130796681912	4.15546990823201	3.86578870324213	5.232394891632886	3.94752219276442
APBA3	2.76762901735565	2.92950620541495	2.74561101914448	2.85356789021862	2.67796918380396	3.02106547578082	2.8142487473050264	2.850867516601133
MKS1	7.32674678790564	6.656261679319	6.53771480660619	6.07730947317708	5.88370165677718	6.38689342523145	6.840241091276943	6.115968185061903
ABHD5	14.1471635327718	14.2356095680441	14.9975227846126	14.0564274851755	15.0298559939108	14.4814736022303	14.460098628476167	14.5225856937722
AKAP8L	20.5403104273218	23.608555234726	21.6182838108878	31.597618273886	30.136199917452	29.6589321578313	21.9223831576452	30.464250116389767
MBTD1	7.37343988750774	7.12097116417211	7.46913873999492	6.24741581402451	5.69604548952251	6.05749984239838	7.32118326389159	6.000320381981801
UTP18	21.8634746619882	21.1517611729714	22.1694083548078	29.3858692422784	29.6395935045439	29.528554467586	21.728214729922467	29.5180057381361
RNF216	8.38267695946371	9.0607844576675909	9.65184986193676	10.7050221004717	10.9254280179333	11.6575197686545	9.03177042635602	11.095989962353167
TTC19	12.5107426882945	12.3751724151761	12.3027730920029	9.16201081346777	9.63121988857088	8.89896726249647	12.396229398491167	9.23073265484504
PTBP1	84.6726004931053	84.6405049092582	77.2934022601104	89.4258218316775	84.9089661871414	84.2051054023758	82.20216922082464	86.17996447373157
DPF1	0.888107489628681	1.02045996722793	1.17848468105923	1.25204154316767	1.43351770828521	1.77584668555185	1.0290173793052804	1.48713531233491
LARS2	10.3817603553055	10.0948524479158	9.34554153668334	13.0116007050288	13.670270323506	12.8300108728087	9.940718113301548	13.170627300447833
PIK3C2A	4.60264311769753	3.8860410529486	4.93690549698869	4.70127724162047	4.38849289114217	4.64778069230337	4.475196555878274	4.579183608355336
PLAUR	2.5960897161491	2.80471945221946	2.70480563262417	2.32437726145939	2.46613048486865	2.71529421169813	2.7018716003309105	2.501933986008723
ANLN	16.0363292787956	14.6398323641731	15.4478244570639	21.2112807389227	21.4115380541239	20.7862589792546	15.374662033344201	21.136359257433735
WIZ	7.70314378951538	7.87285185011377	7.64918092513023	7.87581400806684	7.96574029208304	8.2708518297586	7.74172552158646	8.037468709969493
RABGAP1	2.97032863263405	2.56729996120975	2.86944641979059	3.22351794068429	3.31133458840662	3.14718275544694	2.8023583378781303	3.22734509484595
QPCTL	7.9586546441206	8.13471843658323	8.68890153198931	8.36087841848196	8.57816897180837	8.76229305058047	8.260758204231045	8.567113480290267
PPP5C	15.6474284190543	16.1186126003561	15.7576849915273	18.7543980043913	18.8433984471443	18.8883977950435	15.8412420036459	18.828731415526367
CEP68	2.74990954112093	2.86978478548965	3.09720139066942	2.78779979459809	2.54935488137761	2.6970908466639	2.90563190576	2.6780818408798672
MAP4K3	4.25348050084706	3.64149633929201	4.0734140999575	4.85851906835651	4.32302438234563	4.65727607221261	3.989463646698857	4.612939840971584
TMEM159	1.22011863313222	1.65555467708988	1.84886405826337	1.72290313993362	2.32313623917142	1.83071676383882	1.5748457894951564	1.9589187143146198
GABRA3	1.43423716426696	1.41155922011018	1.32697191707123	1.26948847823481	1.53447991545392	1.4807741925793	1.3909227671494566	1.4282475287560101
BRCA1	18.8431683239979	16.7789147267807	18.9062686217976	11.8809027467078	12.4848588957284	12.939160387891	18.176117224192065	12.434974010109068
ERCC1	14.6008038556755	16.0041650168727	16.2233244072717	19.030826161368	18.4301406532038	18.9484039778316	15.609431093273301	18.803123597467803
MBTPS2	3.09115810773477	2.51485597390102	2.72683661490126	2.16711442508306	1.97703855871997	2.55809039254033	2.7776168988456837	2.2340811254477866
PRICKLE3	6.79248504904305	7.84354796350834	9.01492331241304	7.6338806317478	7.56808379525537	9.14302196694059	7.883652108321478	8.11499546464792
EXTL3	2.79273048932295	2.71325021543583	2.79181708625228	2.36824456144445	2.48753922619702	2.49555863022584	2.7659325970036868	2.4504474726224363
ELOVL5	65.2829378686251	65.2741112003388	62.9165597224385	54.0538949841884	58.754495708192	57.3647243588818	64.49120293046747	56.72437168375407
